"subject","WMmaintenance","WMupdate","Attention","Gf","VerbalReasoning","CRT_1","CRT_2","CRT_3"
10342,0.597252860944988,-0.89548585545696,0.582773826359276,0.346143566483087,0.336838721256177,0,0,0
10343,1.13141328728578,1.05541967604303,1.10833797185783,1.42349333140945,1.2030823032225,0,1,1
10344,0.101458831820127,-0.865582025871621,-0.0741813460537678,0.360404171986318,0.418245179567251,0,0,1
10345,0.783866847524264,-0.186558511676269,-1.38809170349339,0.297863742958961,0.0740429007207313,0,0,0
10347,-1.83437475881001,-1.72509449264156,-0.599745491552326,-1.27084666731221,-1.55491102134752,0,0,0
10352,0.661837867514526,0.833589379973947,0.188600720388742,1.48463937052139,1.48445456936017,0,0,1
10353,0.796551711343159,0.768656569051471,-0.599745491552326,0.95923961899387,1.5251577985157,0,0,0
10358,-1.89662997517145,-0.997102444681874,-1.6508737699359,-1.82072498399974,-1.83628328748519,0,0,0
10360,0.49760203320291,-0.0260452687854968,-1.6508737699359,0.35568421934397,-0.166626136261401,0,0,0
10361,-0.399873417822318,0.0310384137784015,1.10833797185783,0.212239138687013,0.740320674860457,1,1,1
10362,-0.900137125723595,-0.0516777095875667,0.97694693232981,0.725449981422617,0.518228083480548,0,0,0
10364,0.781096334722479,0.98434751199312,0.7141648658873,1.13935217360275,1.48445456936017,1,1,1
10365,0.40594673047796,-1.19296952814477,0.0572096871674871,-1.36670911940275,-1.05144616382995,0,0,0
10367,0.0945346536301537,0.618706501170833,0.7141648658873,0.739013391968137,0.840303578773754,0,0,1
10369,-0.425554951219355,-1.58590427985641,0.319991759916766,-1.24164814950985,-1.55491102134752,0,0,0
10370,-0.252160099329557,0.135166084896362,0.845555899108555,0.095344319901386,0.0554664551185077,0,0,1
10372,-0.695831520592438,-1.19374984275399,-0.336963418803047,-0.871882387431204,-1.05144616382995,0,0,0
10375,-0.169665216725782,-0.205821948386635,-1.91365584268518,0.753951304267266,0.940286482687052,0,0,0
10377,-0.512614463419429,1.0963200640103,-0.0741813460537678,0.928666599437902,0.477524854325011,0,0,0
10378,-0.822015568533358,-0.226430294837393,0.7141648658873,-0.832465909972064,-0.44799840239907,0,0,0
10383,-0.445481409159443,-0.0514637428919448,-0.468354452024302,-0.768550979191098,-1.23283552605432,0,0,0
10384,-0.640088115669861,-1.16948753963597,-0.205572385581792,-1.23957645279853,-1.47350456303645,0,0,0
10386,0.229468157484137,-0.112629215275805,1.23972900507909,0.00764801891811924,0.277559046498416,0,1,1
10388,0.0641623788883585,-0.190585033448335,0.319991759916766,-0.241776725909974,-0.951463259916647,0,0,0
10389,0.012793701922313,-0.973429660649998,0.188600720388742,-0.599930138416418,-1.51420779219199,0,0,0
10390,0.370033430132594,0.685541389595165,1.10833797185783,1.2814227525061,0.980989711842589,0,0,1
10391,0.609400648807312,0.710525749721047,-0.0741813460537678,1.53429369579912,0.980989711842589,1,0,1
10394,0.124058046656131,-0.345540292591016,-0.99391859752286,-0.619708639095895,-0.629387764623441,0,0,0
10396,0.525739468556498,0.661664398184131,0.7141648658873,0.949698966132987,0.577507758238309,1,1,0
10398,-0.0189645304918716,-2.07058568651307,-1.6508737699359,-1.26544940787397,-0.951463259916647,0,0,0
10402,-1.15325494487239,-0.42756274157935,-0.731136524773581,-1.34900231543459,-0.566557751914591,0,0,0
10403,0.985934808181227,0.899716780799226,0.7141648658873,1.17809134426599,1.34376843629133,1,1,1
10405,0.218264202157515,-0.421219510761026,-1.78226480946393,-0.988777206216831,-0.829353572450036,0,0,0
10408,0.625170636273226,-0.78543616219725,-1.12530963074412,-1.16888976082571,-1.51420779219199,0,0,0
10409,-1.09719552656158,-1.47065234854744,-2.43921998187697,-1.63991523443315,-2.11765555362286,0,0,0
10411,-0.876690431714766,-0.327352994726945,-0.862527557994836,-0.396713520401133,-0.829353572450036,0,0,0
10413,0.396252039486201,0.0903394684184847,0.0572096871674871,0.399820649445459,0.840303578773754,1,1,1
10414,0.186505969743331,-0.934957029879243,0.0572096871674871,-1.09003691774562,-0.929336476363334,0,0,0
10415,-0.142596323113363,-0.00450423153086818,-0.468354452024302,-0.180630686798037,-0.488701631554607,0,0,0
10416,-1.39677723147829,-0.939008500469652,-0.862527557994836,-2.09669999069916,-1.47350456303645,0,0,0
10418,-0.184803177415241,-1.22251963370112,-0.468354452024302,-0.398785217112452,-0.185202581863624,0,0,0
10419,-1.53095540189334,-0.568501334084537,-0.599745491552326,-0.565334361175813,-0.91076003076111,0,0,0
10420,0.802627007817314,1.43383174517584,0.319991759916766,1.31199577206207,1.12167584491142,0,1,1
10421,0.668763448247493,1.86392347624992,0.7141648658873,1.55946945591684,0.518228083480548,1,0,1
10422,0.527661099642464,0.573066451777953,0.451382793138021,0.779127064384988,0.658914216549383,1,0,1
10424,0.385486001667287,-0.816118333959909,0.845555899108555,0.149021402863758,0.0147632259629707,0,0,0
10427,-2.20643783686451,-1.80981726033964,-1.25670066396537,-1.05808939643604,-1.37352165912315,0,0,0
10428,1.07343644551799,-0.0282084365566851,0.7141648658873,0.599014509776107,0.69961744570492,0,0,0
10431,0.410953485210946,0.429475180044687,0.582773826359276,0.570392551193457,1.30306520713579,0,0,0
10432,-0.270384586209029,-0.338378045343324,-0.0741813460537678,-0.784186086447937,-0.547981306312367,0,0,0
10433,-0.0200344747760335,0.0906920026160852,-1.25670066396537,-0.0616641713010919,0.0961696842740448,0,0,0
10435,1.2299927682007,0.252386313788361,0.97694693232981,0.815794538336913,1.16237907406696,1,1,1
10436,-0.029631409861922,-0.338991992204133,-1.51948273671465,-0.209829204600397,-0.125922907105864,0,0,0
10437,-1.04891758341453,-0.00319511153916335,-0.468354452024302,-1.02889087863368,-0.466574848001293,0,0,0
10438,-0.950873775913186,-0.84131187370361,1.10833797185783,-1.30141968686818,-1.33281842996761,0,0,0
10441,0.712670871066994,0.0542341445341859,-0.468354452024302,0.18706337856929,0.477524854325011,0,0,0
10443,0.601091915487942,1.0890047272307,0.188600720388742,1.04833030989256,0.0961696842740448,1,1,1
10448,0.59278177962558,0.765459279703471,0.845555899108555,0.785221518780945,0.840303578773754,1,1,1
10450,-0.203659691071167,-0.70973788090473,-0.862527557994836,-0.335567481289197,-0.91076003076111,0,0,0
10451,1.26559005515784,0.683471810108736,0.97694693232981,0.829478584620433,0.458948408722788,0,1,0
10453,0.100295339259075,0.878623173911249,0.451382793138021,-0.126953603835666,0.196152588187342,0,0,0
10459,0.451241513512844,0.182728967753586,-0.599745491552326,1.32900538107252,1.30306520713579,1,1,0
10460,-0.106461960199654,0.133172817850664,-1.91365584268518,-0.51442616988247,-0.248032594572475,0,0,0
10462,-0.328361427976821,-0.069102346179442,1.10833797185783,0.0185631735326105,0.0961696842740448,0,0,0
10463,-0.934885530964915,0.297532859095779,0.0572096871674871,0.590171051872934,-0.125922907105864,0,1,1
10466,-0.507611916315423,-0.832177772784999,-1.51948273671465,-0.368212197556484,-0.407295173243533,0,0,0
10469,0.961102156500009,0.28216878367788,0.451382793138021,-0.118787452728391,-0.0852196779503268,0,0,0
10470,0.529895939030672,0.372351786540624,0.319991759916766,1.03809246207396,1.2030823032225,1,1,1
10471,0.490459597530579,-0.363481447414081,-0.0741813460537678,0.708440372412169,0.69961744570492,0,1,1
10472,0.291914678028344,-0.212172051516483,0.582773826359276,-0.0637358680124108,0.196152588187342,0,0,0
10473,-0.57219692288496,-0.94368094391162,0.97694693232981,0.505223754396884,0.0147632259629707,0,0,0
10474,0.849303540895607,-0.402972531203117,-1.38809170349339,0.713837631850415,0.940286482687052,0,0,0
10476,0.296069745959525,0.761774282242292,1.10833797185783,-0.312463417882793,-0.185202581863624,0,0,1
10477,0.50644784247885,0.783506655780052,1.10833797185783,1.14544662799871,0.940286482687052,1,1,1
10479,0.980930858534227,1.39035267037153,-0.336963418803047,0.319593304611756,1.2030823032225,0,1,1
10480,1.10796378819097,0.44735221779613,0.97694693232981,0.197301226387884,0.277559046498416,1,0,0
10483,0.852924337956204,-0.289540089613583,-0.205572385581792,1.47854491612543,1.12167584491142,0,0,1
10485,-0.359049716106843,0.180240799892806,-0.0741813460537678,0.494308599782392,0.196152588187342,0,1,0
10489,1.37792434417582,0.303646373166492,0.845555899108555,0.708440372412169,-0.0259400031925662,0,0,0
10490,-0.968559784293094,0.113712510397056,0.188600720388742,-0.156152121638026,0.196152588187342,0,0,0
10493,0.506983515892428,0.40988316907368,0.97694693232981,1.0992385011859,1.48445456936017,1,0,0
10494,0.964942613585956,0.595511335408053,0.7141648658873,0.683264612294447,0.980989711842589,0,1,1
10496,0.68113229867816,0.75216964071447,1.10833797185783,0.486142448675117,0.658914216549383,1,0,1
10497,-0.257166854062543,0.181580952977959,-0.336963418803047,0.346143566483087,1.24378553237803,1,1,1
10498,0.364809820460244,0.235030809779516,1.10833797185783,0.496380296493711,0.277559046498416,0,0,1
10499,0.692212947342308,0.930327650081151,0.0572096871674871,0.991884335261157,1.38447166544687,0,0,0
10500,-0.168816335009963,-0.847254591531166,0.188600720388742,-0.563959859422205,-0.770073897692276,0,1,0
10501,-1.22838773177848,-1.67679621479235,-0.99391859752286,-1.57130023917165,-1.51420779219199,0,0,0
10502,-1.0862140363463,-0.381507646484262,0.451382793138021,-0.354648787010963,-0.0852196779503268,0,0,0
10503,1.25397513562311,1.22693012335681,1.10833797185783,1.49418002338227,1.5251577985157,1,1,1
10504,-0.185120593346461,0.625877541715686,0.7141648658873,0.667629505037607,0.940286482687052,1,0,1
10508,1.36385492522753,0.832783478008236,1.10833797185783,0.731544435818573,1.06239617015366,0,0,1
10509,1.09826909719921,0.0476453899271509,-0.862527557994836,1.21613331997153,1.26236197798026,1,1,1
10511,0.807316346619079,0.871888235879121,0.97694693232981,1.0537275693308,1.24378553237803,1,1,1
10512,1.23106271248487,1.44368691418706,1.23972900507909,1.32153642492295,0.436821625169474,0,0,1
10513,-0.733130778610193,-0.244197731631801,-0.468354452024302,-0.691769832822323,-0.185202581863624,0,0,0
10514,1.16701057424292,0.873045430674402,1.10833797185783,1.20464160613733,1.02169294099813,1,1,1
10515,0.338276600261403,0.00140326971459561,-2.570611021405,-0.27719033384629,0.436821625169474,0,0,0
10516,0.86837831203389,0.380719724194207,0.451382793138021,0.614649617032946,0.558931312636085,0,0,0
10517,-0.52167993272072,-0.445199754240579,-0.336963418803047,-0.540855796015801,-0.225905811019161,0,0,0
10518,-1.02345430749985,0.139040106938397,-0.205572385581792,-0.194194097343558,-0.992166489072184,0,0,0
10519,0.254931433398816,-0.247640746759594,0.188600720388742,-0.0677586256970482,-0.44799840239907,0,0,0
10520,-1.07097831975097,-0.31893348317301,-1.51948273671465,-0.752915871934259,-0.647964210225665,0,0,0
10521,0.927959368956428,-0.327300320539255,-1.6508737699359,-0.0236221955955595,-0.348015498485772,0,0,0
10522,0.151125537725556,0.735420069128857,-0.205572385581792,-0.409023064931046,-0.166626136261401,0,0,0
10523,-0.68122642823057,0.0425016539541419,0.582773826359276,0.125917339457354,0.740320674860457,0,0,0
10524,0.962172100784171,0.582188897784079,1.23972900507909,0.911656990427455,0.477524854325011,0,0,0
10525,-0.122453010233911,-0.0527889476804728,-0.862527557994836,-0.438898889529303,-0.547981306312367,0,0,0
10526,0.332517317175475,-1.15658481613634,0.7141648658873,-0.54292749272712,0.0554664551185077,0,0,0
10527,-0.0120389497589049,-0.868860092827176,-2.70200205462625,-1.21786677930755,-0.629387764623441,0,0,0
10528,0.648304121979813,0.155829944200276,0.97694693232981,0.0491361930885785,-0.307312269330235,0,0,0
10533,-1.47980919003863,-1.22604827011069,-2.17643791543446,-1.54889337072295,-0.91076003076111,0,0,0
10534,0.0169487698534943,-0.480929148500953,-1.25670066396537,0.0851064720827922,0.0740429007207313,0,0,0
10535,-0.80522157012139,-0.376554793478885,0.7141648658873,-0.42935823666842,-0.870056801605573,0,0,0
10536,-0.741436706843576,-0.96117917053961,-1.38809170349339,-1.26337771116265,-0.325888714932459,0,0,0
10537,-0.984549431784357,-1.28405452268249,-0.205572385581792,-1.06763004929693,-0.870056801605573,0,0,0
10539,0.718430154152922,0.218139752207846,1.10833797185783,0.883155667582805,0.0554664551185077,0,0,0
10540,0.195034363088051,0.807628535410015,0.845555899108555,0.275456874510268,0.377541950411714,1,0,1
10541,0.912820005723976,0.699629086395294,-0.205572385581792,0.745107846364093,1.38447166544687,0,1,1
10542,0.0873894128718368,0.226955832792383,-0.99391859752286,-0.21867266250357,-0.225905811019161,0,1,0
10543,0.630079635100342,0.149990616857786,1.23972900507909,0.141552446714193,0.236855817342879,0,0,0
10544,0.510288299564797,-0.140453997068615,0.188600720388742,-0.392690762716495,-0.91076003076111,0,0,0
10545,-1.24544592101092,0.16742897254826,0.845555899108555,0.0314293891204204,0.477524854325011,0,0,0
10547,0.88021148905098,1.35586374319406,0.845555899108555,0.737638890214529,1.24378553237803,1,1,1
10548,-0.41809790470179,0.773411142238347,0.7141648658873,0.745107846364093,1.38447166544687,1,0,1
10549,0.811155401162034,-0.632038615457449,0.0572096871674871,-0.322004070743676,-0.951463259916647,0,0,0
10551,-0.101458010552654,0.0747419642241977,0.7141648658873,-0.383150109855612,-1.05144616382995,0,0,0
10552,-0.282532374071352,0.102366489083299,-1.6508737699359,-0.593835684020462,-0.607260981070128,0,0,0
10553,0.307902922976614,-0.491881264435036,0.845555899108555,-0.378450045375077,0.155449359031805,0,0,0
10554,1.03922371369025,1.02718824461791,0.7141648658873,0.731544435818573,0.69961744570492,0,0,0
10557,0.724505450627077,0.793520663147029,0.0572096871674871,0.17349996802377,0.69961744570492,0,0,0
10558,0.585103670539672,1.16432835767479,0.0572096871674871,-0.00798708833872014,-0.125922907105864,0,0,0
10562,0.953108034025874,0.215135364006241,1.23972900507909,0.739013391968137,0.840303578773754,0,0,0
10563,0.77448676737774,0.565714201471229,0.0572096871674871,0.367175933178172,1.5251577985157,1,0,1
10565,0.619316402367414,0.311081636183376,0.451382793138021,0.151093099575077,-0.44799840239907,0,0,1
